CODIGO CAPITULO,CAPITULO,CODIGO SUBCAPITULO,SUBCAPITULO,CODIGO ITEM,ITEM,UNIDAD,Vr MANO DE OBRA,TOTAL
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.53,GRAVAS PARA LECHO FILTRANTE ( 6- 15 MM) DE CANTO RODADO.,M3,34103.77,575354.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.54,GRAVAS PARA LECHO FILTRANTE (1.3 - 4.5 MM) DE CANTO RODADO.,M3,34103.77,575354.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.55,"PUNTO ACOMETIDA 1/2""",UND,64665.95,91836.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.56,"PUNTO HIDRAULICO 1/2""",UND,64665.95,83501.04
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.57,"PUNTO HIDRAULICO 3/4""",UND,64665.95,100978.36
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.58,SUMINISTRO E INSTALACIÓN CAJAS PARA VÁLVULAS TIPO CHOROTE EN H.F.,UND,24554.66,161532.39
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.59,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 3"" BRIDA",UND,196437.32,2371654.05
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.60,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 3"" E.L",UND,196437.32,2111961.05
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.61,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 4"" BRIDA",UND,196437.32,3429081.05
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.62,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 4"" E.L",UND,203667.34,2922954.07
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.63,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 6"" BRIDA",UND,196437.32,4424228.05
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.64,"SUMINISTRO E INSTALACIÓN HIDRANTE TIPO MILLAN  D = 6"" E.L",UND,196437.32,4424388.05
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.65,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 1 1/2"" TIPO LIVIANO",UND,19643.74,80388.23
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.66,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 1/2"" TIPO LIVIANO",UND,7857.50,16223.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.67,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 2 1/2"" TIPO PESADO",UND,26873.75,207745.42
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.68,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 2"" TIPO PESADO",UND,26873.75,127277.42
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.69,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 3/4"" TIPO LIVIANO",UND,9821.87,20536.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.70,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D = 4"" TIPO PESADO",UND,26873.75,340295.42
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.71,"SUMINISTRO E INSTALACIÓN REGISTRO DE BOLA  D =2"" TIPO LIVIANO",UND,53747.50,115092.84
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.72,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=1""",UND,1350.54,3907.33
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.73,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=1 1/4""",UND,1620.64,7731.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.74,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=1 1/2""",UND,2701.07,10462.49
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.75,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=1/2""",UND,297.11,1156.71
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.76,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=2""",UND,1350.54,14993.07
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.77,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=3""",UND,2160.86,54451.43
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.78,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=3/4""",UND,1620.64,2912.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.79,"SUMINISTRO E INSTALACION TEE PRESION PVC  D=4""",UND,2701.07,116865.66
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.80,"SUMINISTRO E INSTALACION TEE PRESION PVC REDUCCION  D=1"" x 1/2""",UND,1350.54,4774.55
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.81,"SUMINISTRO E INSTALACION TEE PRESION PVC REDUCCION  D=1"" x 3/4""",UND,810.33,4781.84
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.82,"SUMINISTRO E INSTALACION TEE PRESION PVC REDUCCION  D=3/4"" x 1/2""",UND,810.33,3099.1
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.83,"SUMINISTRO E INSTALACION TEE PVC UM D= 3""x2""x2 1/2""",UND,4051.61,77036.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.84,"SUMINISTRO E INSTALACION TEE PVC UM D= 3""x2""x2""",UND,4051.61,72267.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.85,"SUMINISTRO E INSTALACION TEE PVC UM D= 3""x2""x3""",UND,4051.61,81208.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.86,"SUMINISTRO E INSTALACION TEE PVC UM D= 4""x2""x3""",UND,4051.61,120709.77
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.87,"SUMINISTRO E INSTALACION TEE PVC UM D= 4""x2""x4""",UND,4051.61,128264.77
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.88,"SUMINISTRO E INSTALACION TEE PVC UM D=2 1/2""x2""x2""",UND,4051.61,64271.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.89,"SUMINISTRO E INSTALACION TEE PVC UM D=2""x2""x2""",UND,4051.61,44701.77
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.90,"UNION PVC   MECANICA D = 2 1/2""",UND,10804.30,40856.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.91,"UNION PVC   MECANICA D = 2""",UND,10804.30,35084.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.92,"UNION PVC  MECANICA D = 10""",UND,13505.37,510992.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.93,"UNION PVC  MECANICA D = 12""",UND,13505.37,855601.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.94,"UNION PVC  MECANICA D = 3""",UND,13505.37,54754.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.95,"UNION PVC  MECANICA D = 4""",UND,13505.37,81492.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.96,"UNION PVC  MECANICA D = 6""",UND,13505.37,169612.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.97,"UNION PVC  MECANICA D = 8""",UND,13505.37,299197.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.01,ARO - TAPA EN  HF - TIPO LIVIANO,UND,0.00,215
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.02,"BASE Y CAÑUELA, CONCRETO 17.5 MPa - (2500 PSI)",M3,171886.54,622647.86
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.03,"POZO DE INSPECCIÓN, DIAMETRO INTERIOR 1.0m H <1.0m",UND,261909.88,1124303.43
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.04,"POZO DE INSPECCIÓN, DIÁMETRO INTERIOR 1.2 M , 2.0  <  H < 2.5",UND,491093.30,2312167.88
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.05,"POZO DE INSPECCIÓN, DIÁMETRO INTERIOR 1.2 M, 1.50  <  H < 2.00",UND,491093.30,1772055.49
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.06,"POZO DE INSPECCIÓN, DIAMETRO INTERIOR 1.2m, 1.0< H <1.5m",UND,294655.98,1179515.21
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.07,"POZO DE INSPECCIÓN, DIÁMETRO INTERIOR 1.5 M, 2.5  < H < 3.5",UND,491093.30,3538488.86
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.08,"PUNTO  DE DESAGUES  D=2""",UND,10804.30,44109.63
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.09,"PUNTO DE DESAGUES PVC 3"" Y 4""",UND,10804.30,88036.72
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.10,"SUMINISTRO E INSTALACION ADAPTADOR DE LIMPIEZA PVC SANITARIA D=2""",UND,540.21,7282.53
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.11,"SUMINISTRO E INSTALACION ADAPTADOR DE LIMPIEZA PVC SANITARIA D=3""",UND,540.21,15961.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.12,"SUMINISTRO E INSTALACION ADAPTADOR DE LIMPIEZA PVC SANITARIA D=4""",UND,540.21,23397.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.13,"SUMINISTRO E INSTALACION ADAPTADOR DE LIMPIEZA PVC SANITARIA D=6""",UND,1350.54,58744.97
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.14,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm 90° POLIETILENO DN=200mm,UND,55427.95,2287544.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.15,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm 90° POLIETILENO DN=250mm,UND,55427.95,2429108.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.16,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm 90° POLIETILENO DN=315mm,UND,55427.95,2507635.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.17,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm BASE RECTA POLIETILENO DN=200mm,UND,55427.95,2286780.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.18,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm BASE RECTA POLIETILENO DN=250mm,UND,55427.95,2380576.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.19,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm BASE RECTA POLIETILENO DN=315mm,UND,55427.95,2506576.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.20,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm DOBLE TEE POLIETILENO DN=200mm,UND,55427.95,2622435.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.21,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm DOBLE TEE POLIETILENO DN=250mm,UND,55427.95,2907445.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.22,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm DOBLE TEE POLIETILENO DN=315mm,UND,55427.95,3062020.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.23,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm INICIAL POLIETILENO DN=200mm,UND,55427.95,2165874.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.24,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm INICIAL POLIETILENO DN=250mm,UND,55427.95,2190428.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.25,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm INICIAL POLIETILENO DN=315mm,UND,55427.95,2247626.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.26,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=200mm,UND,55427.95,2505701.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.27,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=250mm,UND,55427.95,2740491.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.28,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=315mm,UND,55427.95,2868249.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.29,SUMINISTRO E INSTALACIÓN CAMARA DE INSPECCIÓN 1000mm TEE POLIETILENO DN=315mm,UND,55427.95,2868249.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.30,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=10""",UND,1350.54,546141.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.31,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=2""",UND,1350.54,4866.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.32,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=3""",UND,1350.54,8890.91
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.33,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=4""",UND,1350.54,14008.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.34,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=6""",UND,4321.72,112823.17
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.35,"SUMINISTRO E INSTALACION CODO PVC SANITARIO D=8""",UND,1350.54,181936.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.36,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm CONCÉNTRICO,UND,18475.98,839647.58
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.37,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm EXCÉNTRICO,UND,18475.98,858998.58
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.38,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1000mm,UND,55427.95,1180297.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.39,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1250mm,UND,55427.95,1352318.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.40,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1500mm,UND,55427.95,1504331.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.41,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 1750mm,UND,55427.95,1689516.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.42,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 2000mm,UND,55427.95,1841553.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.43,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 2500mm,UND,55427.95,2136044.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.44,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3000mm,UND,55427.95,2516379.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.45,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3250mm,UND,55427.95,2668412.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.46,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3500mm,UND,55427.95,3020140.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.47,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 3750mm,UND,55427.95,3172161.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.48,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 400 mm,UND,55427.95,766294.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.49,SUMINISTRO E INSTALACIÓN ELEVADOR CÁMARA 1000mm X 750 mm,UND,55427.95,1005486.75
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.50,"SUMINISTRO E INSTALACION TEE SANITARIA D= 4""",UND,4051.61,23089.66
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.51,SUMINISTRO E INSTALACIÓN TRAMO ESCALERA CÁMARA 10000mm X 500mm,UND,16206.45,392348.73
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.52,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D= 6""",ML,10742.82,52659.53
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.53,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=10""",ML,20525.63,116678.2
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.54,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=12""",ML,22490.00,167900.7
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.55,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=14""",ML,22490.00,198009.2
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.56,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=16""",ML,26064.93,256135.44
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.57,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC  D=18""",ML,26064.93,315599.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.58,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC D=4""",ML,7403.39,28446.36
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.59,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC D=8""",ML,10742.82,70714.01
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.60,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 24""",ML,21628.85,449969
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.61,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 36""",ML,21628.85,1171904
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.62,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC NOVALOC  D= 42""",ML,21628.85,1832004
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.63,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   4""",ML,10613.98,38682.09
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.64,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   6""",ML,10613.98,68466.89
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.05,TUBERIA SANITARIA PVC -  ALCANTARILLADO Y DESAGÜE,2.05.65,"SUMINISTRO E INSTALACIÓN TUBERÍA DE ALCANTARILLADO PVC W - RETEN   8""",ML,7378.53,115425.48
